date,time,stream,section,elap,elap.min,elap.sec,method,netter1,netter2,bucket,species,lengthmm,weightg,comments,surveynotes,dum,streamnum,year,id,age
2021-10-06,17:12:00,3 Channel,2,26.36666667,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8488,age0
2021-10-06,17:12:00,3 Channel,2,26.36666667,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8489,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,59,2.4,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8490,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,62,2.7,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8491,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,70,3.07,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8492,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,77,4.43,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8493,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,78,4.73,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8494,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,66,2.77,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8495,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,90,7.3,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8496,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,67,3,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8497,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,55,2,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8498,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,86,6.27,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8499,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,75,4.17,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8500,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,62,2.75,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8501,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,60,2.04,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8502,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,78,4.57,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8503,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,64,2.66,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8504,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,84,5.14,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8505,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,65,2.93,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8506,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,56,2.33,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8507,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,59,2.04,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8508,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,60,2.54,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8509,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,90,7,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8510,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,61,2.07,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8511,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,63,2.61,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8512,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,65,3,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8513,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,87,6.3,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8514,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,61,2.14,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8515,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,60,2.43,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8516,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,59,2.17,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8517,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,82,5.27,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8518,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,52,1.47,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8519,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,63,2.32,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8520,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,59,2.1,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8521,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,57,2.78,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8522,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,63,2.58,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8523,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,65,2.96,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8524,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,64,2.35,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8525,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,70,4.03,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8526,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,54,1.47,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8527,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,64,2.64,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8528,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,65,2.33,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8529,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,55,2.07,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8530,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,59,1.96,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8531,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,60,1.91,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8532,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,69,2.69,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8533,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,70,4.13,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8534,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,87,6.75,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8535,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,72,4.47,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8536,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,65,2.62,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8537,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,61,2.54,NA,"1 side only, start 25 upstream of start...moose!",0,1,2021,8538,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8539,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8540,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8541,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8542,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8543,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8544,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8545,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8546,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8547,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8548,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8549,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8550,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8551,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8552,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8553,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8554,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8555,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8556,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8557,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8558,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8559,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8560,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8561,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8562,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8563,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8564,age0
2021-10-06,18:17:00,3 Channel,3,22.78333333,NA,NA,1 backpack,JB,SP,CG,SRC,NA,NA,Additional count.,"1 side only, start 25 upstream of start...moose!",0,1,2021,8565,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,49,1.06,NA,1 side only.,0,1,2021,8566,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,69,3.2,NA,1 side only.,0,1,2021,8567,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,84,5.56,NA,1 side only.,0,1,2021,8568,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,65,3.15,NA,1 side only.,0,1,2021,8569,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,64,2.35,NA,1 side only.,0,1,2021,8570,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,61,2.69,NA,1 side only.,0,1,2021,8571,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,43,0.74,NA,1 side only.,0,1,2021,8572,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,73,3.79,NA,1 side only.,0,1,2021,8573,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,36,0.45,NA,1 side only.,0,1,2021,8574,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,41,0.7,NA,1 side only.,0,1,2021,8575,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,60,2.3,NA,1 side only.,0,1,2021,8576,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,63,2.73,NA,1 side only.,0,1,2021,8577,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,70,3.42,NA,1 side only.,0,1,2021,8578,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,79,6.05,NA,1 side only.,0,1,2021,8579,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,65,2.86,NA,1 side only.,0,1,2021,8580,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,64,2.43,NA,1 side only.,0,1,2021,8581,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,57,1.96,NA,1 side only.,0,1,2021,8582,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,47,1.04,NA,1 side only.,0,1,2021,8583,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,40,0.55,NA,1 side only.,0,1,2021,8584,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,82,5.25,NA,1 side only.,0,1,2021,8585,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,40,0.64,NA,1 side only.,0,1,2021,8586,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,60,2.33,NA,1 side only.,0,1,2021,8587,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,73,4.5,NA,1 side only.,0,1,2021,8588,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,70,3.36,NA,1 side only.,0,1,2021,8589,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,70,3.12,NA,1 side only.,0,1,2021,8590,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,55,1.5,NA,1 side only.,0,1,2021,8591,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,56,1.85,NA,1 side only.,0,1,2021,8592,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,35,0.36,NA,1 side only.,0,1,2021,8593,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,79,4.56,NA,1 side only.,0,1,2021,8594,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,68,3.23,NA,1 side only.,0,1,2021,8595,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,65,3.06,NA,1 side only.,0,1,2021,8596,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,73,3.62,NA,1 side only.,0,1,2021,8597,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,76,4.47,NA,1 side only.,0,1,2021,8598,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,76,4.1,NA,1 side only.,0,1,2021,8599,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,81,5.2,NA,1 side only.,0,1,2021,8600,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,59,2.37,NA,1 side only.,0,1,2021,8601,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,60,1.86,NA,1 side only.,0,1,2021,8602,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,56,1.73,NA,1 side only.,0,1,2021,8603,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,65,2.58,NA,1 side only.,0,1,2021,8604,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,73,3.33,NA,1 side only.,0,1,2021,8605,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,50,1.2,NA,1 side only.,0,1,2021,8606,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,59,1.91,NA,1 side only.,0,1,2021,8607,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,39,0.58,NA,1 side only.,0,1,2021,8608,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,61,2.18,NA,1 side only.,0,1,2021,8609,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,76,4,NA,1 side only.,0,1,2021,8610,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,60,2.13,NA,1 side only.,0,1,2021,8611,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,51,1.45,NA,1 side only.,0,1,2021,8612,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,59,1.84,NA,1 side only.,0,1,2021,8613,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,73,2.48,NA,1 side only.,0,1,2021,8614,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,70,3.12,NA,1 side only.,0,1,2021,8615,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8616,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8617,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8618,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8619,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8620,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8621,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8622,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8623,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8624,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8625,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8626,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8627,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8628,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8629,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8630,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8631,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8632,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8633,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8634,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8635,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8636,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8637,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8638,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8639,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8640,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8641,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8642,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8643,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8644,age0
2021-10-06,10:00:00,3 Channel,4,43.83333333,NA,NA,1 backpack,SP,NA,JB,SRC,NA,NA,Additional count.,1 side only.,0,1,2021,8645,age0
