stream,tempsite,year,date,priordate,section,meantempper,Amedian,avgredds,elev,lat,lon,utm_n,utm_e,basin_areasqkm,springprev_point_norm,springprev_basinmean_norm,springprev_iew01km_norm,springprev_iew05km_norm,springprev_iew01km_log_norm,springprev_iew05km_log_norm,seclen,elap,catch,density,cpue,effabun,effden_permeter,prodwtmean,prodwtsd,prodlenmean,prodlensd,lenmean,lensd,lenmed,wtmean,wtsd,wtmed,growthwtmean,growthwtsd,growthlenmean,growthlensd,pvalue,slope_basin,slope_stream,forest_strbuff,loglakearea,ts,priorcatch,priorlenmean,priorwtmean,agr_len,igr_len,rgr_len,rgrl_len,sgr_len,agr_wt,igr_wt,rgr_wt,rgrl_wt,sgr_wt,doy,density_log,cpue_log,effden_permeter_log,avgredds_log,strid,yrid,sectid
Mosquito,mosquito_1A,2021,2021-08-08,2021-08-01,4,15.435375001428572,0.8773581578267431,NA,1905.53,43.440720305,-110.8938186395,4809763.403105608,508592.5547053115,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA,NA,NA,NA,10,1,10.4
Mosquito,mosquito_1A,2021,2021-08-23,2021-08-08,1,13.784633335333334,0.8773581578267431,NA,1890.22,43.4419527165,-110.8834933805,4809901.387419113,509427.91826698906,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,10,1,10.1
Mosquito,mosquito_1A,2021,2021-08-23,2021-08-08,2,13.784633335333334,0.8773581578267431,NA,1890.44,43.441371055000005,-110.886910149,4809836.408958558,509151.51506983413,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,10,1,10.2
Mosquito,mosquito_1A,2021,2021-08-23,2021-08-08,3,13.784633335333334,0.8773581578267431,NA,1896.33,43.441111086,-110.890403378,4809807.159874917,508868.87215073133,61.09343744705282,0.5592405030377944,0.15148308059222176,0.43108006306625835,0.2112208080234343,0.8350839540598525,0.6912333810692652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,10,1,10.3
Mosquito,mosquito_1A,2021,2021-08-23,2021-08-08,4,13.784633335333334,0.8773581578267431,NA,1905.53,43.440720305,-110.8938186395,4809763.403105608,508592.5547053115,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA,NA,NA,10,1,10.4
Mosquito,mosquito_1A,2021,2021-09-13,2021-08-23,1,11.662906747619049,0.8773581578267431,NA,1890.22,43.4419527165,-110.8834933805,4809901.387419113,509427.91826698906,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,10,1,10.1
Mosquito,mosquito_1A,2021,2021-09-13,2021-08-23,2,11.662906747619049,0.8773581578267431,NA,1890.44,43.441371055000005,-110.886910149,4809836.408958558,509151.51506983413,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,10,1,10.2
Mosquito,mosquito_1A,2021,2021-09-13,2021-08-23,3,11.662906747619049,0.8773581578267431,NA,1896.33,43.441111086,-110.890403378,4809807.159874917,508868.87215073133,61.09343744705282,0.5592405030377944,0.15148308059222176,0.43108006306625835,0.2112208080234343,0.8350839540598525,0.6912333810692652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,10,1,10.3
Mosquito,mosquito_1A,2021,2021-09-13,2021-08-23,4,11.662906747619049,0.8773581578267431,NA,1905.53,43.440720305,-110.8938186395,4809763.403105608,508592.5547053115,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,NA,NA,NA,NA,10,1,10.4
Mosquito,mosquito_1A,2021,2021-10-07,2021-09-13,1,7.530824653,0.8773581578267431,NA,1890.22,43.4419527165,-110.8834933805,4809901.387419113,509427.91826698906,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,10,1,10.1
Mosquito,mosquito_1A,2021,2021-10-07,2021-09-13,2,7.530824653,0.8773581578267431,NA,1890.44,43.441371055000005,-110.886910149,4809836.408958558,509151.51506983413,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,10,1,10.2
Mosquito,mosquito_1A,2021,2021-10-07,2021-09-13,3,7.530824653,0.8773581578267431,NA,1896.33,43.441111086,-110.890403378,4809807.159874917,508868.87215073133,61.09343744705282,0.5592405030377944,0.15148308059222176,0.43108006306625835,0.2112208080234343,0.8350839540598525,0.6912333810692652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,10,1,10.3
Mosquito,mosquito_1A,2021,2021-10-07,2021-09-13,4,7.530824653,0.8773581578267431,NA,1905.53,43.440720305,-110.8938186395,4809763.403105608,508592.5547053115,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280,NA,NA,NA,NA,10,1,10.4
Mosquito,mosquito_1A,2021,2021-11-05,2021-10-07,1,4.162991501533333,0.8773581578267431,NA,1890.22,43.4419527165,-110.8834933805,4809901.387419113,509427.91826698906,61.6420954211957,0.6735507991218195,0.16148253285940062,0.4644796710631198,0.23464764253766637,0.8496473036697566,0.7118176926915125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,NA,NA,NA,10,1,10.1
Mosquito,mosquito_1A,2021,2021-11-05,2021-10-07,2,4.162991501533333,0.8773581578267431,NA,1890.44,43.441371055000005,-110.886910149,4809836.408958558,509151.51506983413,61.387500005129915,0.36336043088798214,0.15686775510270534,0.45834626770521175,0.2240628141976668,0.8470519972312958,0.7027760320075579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,NA,NA,NA,10,1,10.2
Mosquito,mosquito_1A,2021,2021-11-05,2021-10-07,3,4.162991501533333,0.8773581578267431,NA,1896.33,43.441111086,-110.890403378,4809807.159874917,508868.87215073133,61.09343744705282,0.5592405030377944,0.15148308059222176,0.43108006306625835,0.2112208080234343,0.8350839540598525,0.6912333810692652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,NA,NA,NA,10,1,10.3
Mosquito,mosquito_1A,2021,2021-11-05,2021-10-07,4,4.162991501533333,0.8773581578267431,NA,1905.53,43.440720305,-110.8938186395,4809763.403105608,508592.5547053115,60.61748635951911,0.7380991569102963,0.1461162950727333,0.39794214074589473,0.1984861245410202,0.8194917271408505,0.6790963140002161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23867052332871,12.109449544053271,0.8488358886996025,-6.907755278982137,0.702682235442702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,NA,NA,NA,NA,10,1,10.4
Upper Bar BC,upperbarbc_SG,2022,2022-08-04,2022-08-01,1,11.204340276666668,0.2955734945488184,132.5,1978.66,43.6787324915,-110.705785771,4836233.424344001,523715.2774547262,5.737212268229257,0.5274349904234408,0.8337598623194578,0.7464046022364514,0.8324666876315442,0.942527279101443,0.9632537152324044,150,24.95,23,0.15333333333333332,0.9218436873747496,17813,118.75333333333332,NA,NA,NA,NA,27.60869565217391,3.5769353367319985,29,0.1608695652173913,0.07656922260152817,0.18,NA,NA,NA,NA,NA,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,-1.8119621765455745,-0.0705901957717502,4.777132717313498,4.886658114276544,12,2,12.1
Upper Bar BC,upperbarbc_SG,2022,2022-08-04,2022-08-01,2,11.204340276666668,0.2955734945488184,108.5,1980,43.6797034185,-110.7076513375,4836340.725467591,523564.52252963017,1.0721637327812,0.510889410385717,0.7885993465795321,0.717990419960077,0.7902531464634588,0.9349109045103215,0.9528347582868584,111,25.01666667,2,0.01801801801801801,0.07994670218788186,968,8.72072072072072,NA,NA,NA,NA,22,0,22,0.09,0.02828427124746189,0.09,NA,NA,NA,NA,NA,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,-3.574907475121192,-2.408537981982738,2.1668479232274747,4.686842334632116,12,2,12.2
Upper Bar BC,upperbarbc_SG,2022,2022-08-04,2022-08-01,3,11.204340276666668,0.2955734945488184,32,1979.86,43.682222417999995,-110.7046437665,4836621.348362187,523805.9493783877,4.588540510159026,0.5701279963468117,0.8663072979306295,0.7765301805756214,0.8654425994835618,0.9502946353498796,0.9710344963093296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,3.4660483539817717,12,2,12.3
Upper Bar BC,upperbarbc_SG,2022,2022-08-04,2022-08-01,4,11.204340276666668,0.2955734945488184,13,1981.39,43.683732948,-110.7045737565,4836789.130457658,523810.9948047453,4.529905924183394,0.5572943803106315,0.8725467259979143,0.7832363532900656,0.871971222320946,0.9519830038280476,0.9725400272049536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216,NA,NA,NA,2.565718292524414,12,2,12.4
Upper Bar BC,upperbarbc_SG,2022,2022-08-25,2022-08-04,1,11.360373015714286,0.2955734945488184,132.5,1978.66,43.6787324915,-110.705785771,4836233.424344001,523715.2774547262,5.737212268229257,0.5274349904234408,0.8337598623194578,0.7464046022364514,0.8324666876315442,0.942527279101443,0.9632537152324044,106,19.5,103,0.9716981132075472,5.282051282051282,89280,842.2641509433962,0.510604222821204,1.0200891988766132,17.125022461814915,36.173035580112035,31.06,7.008478829974739,28.5,0.283,0.21646746468073705,0.205,2.521759773766561,5.276415287597231,0.5264914904277413,1.2083833407336182,0.301025,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,23,27.60869565217391,0.1608695652173913,0.16434782608695658,0.0056090492741428044,0.005952755905511814,0.001690424410918837,0.5624809443766976,0.005815734989648032,0.02689776261619388,0.03615186615186615,-0.014721065512314014,2.7262772736217356,237,-0.018471438249909676,1.6662059366916377,6.736105556192447,4.886658114276544,12,2,12.1
Upper Bar BC,upperbarbc_SG,2022,2022-08-25,2022-08-04,2,11.360373015714286,0.2955734945488184,108.5,1980,43.6797034185,-110.7076513375,4836340.725467591,523564.52252963017,1.0721637327812,0.510889410385717,0.7885993465795321,0.717990419960077,0.7902531464634588,0.9349109045103215,0.9528347582868584,111,24.4,114,1.027027027027027,4.672131147540984,78027,702.9459459459459,0.3279150579150579,0.5433755206980427,25.31866151866151,18.46157738056059,27.3,3.944771791852593,26,0.157,0.11145146285010606,0.115,1.9185091788074304,2.6949884697890987,0.96973696816813,0.6266630169853181,0.267822,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,2,22,0.09,0.25238095238095243,0.01027829756345706,0.011471861471861473,0.003325188093838707,1.033130070222299,0.0031904761904761906,0.026496958810383015,0.03544973544973545,-0.011003968991316948,2.6851124407955895,237,0.03635799161463653,1.5437533796847445,6.555294224051841,4.686842334632116,12,2,12.2
Upper Bar BC,upperbarbc_SG,2022,2022-08-25,2022-08-04,3,11.360373015714286,0.2955734945488184,32,1979.86,43.682222417999995,-110.7046437665,4836621.348362187,523805.9493783877,4.588540510159026,0.5701279963468117,0.8663072979306295,0.7765301805756214,0.8654425994835618,0.9502946353498796,0.9710344963093296,150,21.2,73,0.4866666666666667,3.4433962264150946,45362,302.41333333333336,NA,NA,NA,NA,25.2,2.718042512920064,24,0.1282,0.06219423163750471,0.105,NA,NA,NA,NA,NA,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,-0.6998361687107418,1.239358160279749,5.711827801822487,3.4660483539817717,12,2,12.3
Upper Bar BC,upperbarbc_SG,2022,2022-08-25,2022-08-04,4,11.360373015714286,0.2955734945488184,13,1981.39,43.683732948,-110.7045737565,4836789.130457658,523810.9948047453,4.529905924183394,0.5572943803106315,0.8725467259979143,0.7832363532900656,0.871971222320946,0.9519830038280476,0.9725400272049536,150,25.3,85,0.5666666666666667,3.359683794466403,50540,336.93333333333334,NA,NA,NA,NA,26.367346938775512,3.5278291102734154,25,0.14,0.07634897947364239,0.12,NA,NA,NA,NA,NA,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,-0.5504908801584221,1.2148189104268121,5.819914765867315,2.565718292524414,12,2,12.4
Upper Bar BC,upperbarbc_SG,2022,2022-09-14,2022-08-25,1,10.6784052083,0.2955734945488184,132.5,1978.66,43.6787324915,-110.705785771,4836233.424344001,523715.2774547262,5.737212268229257,0.5274349904234408,0.8337598623194578,0.7464046022364514,0.8324666876315442,0.942527279101443,0.9632537152324044,150,29.38333333,159,1.06,5.411230857108478,283795,1891.9666666666667,2.136006,2.5167152766548204,47.7583,55.727032518009274,39.8,7.892129895390362,40,0.657,0.4459260028300659,0.595,4.449712897359766,5.194098886944685,1.290676535971198,1.4787860323175748,0.457397,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,103,31.06,0.283,0.43699999999999994,0.012397304728492542,0.014069542820347712,0.0036081462251848877,1.2474469860935589,0.0187,0.04211185604206865,0.06607773851590108,-0.03336098901395366,4.301113932392497,257,0.06765864847381486,1.6903228850767644,7.545377416907164,4.886658114276544,12,2,12.1
Upper Bar BC,upperbarbc_SG,2022,2022-09-14,2022-08-25,2,10.6784052083,0.2955734945488184,108.5,1980,43.6797034185,-110.7076513375,4836340.725467591,523564.52252963017,1.0721637327812,0.510889410385717,0.7885993465795321,0.717990419960077,0.7902531464634588,0.9349109045103215,0.9528347582868584,111,24.56666667,94,0.8468468468468469,3.8263229302813673,151189,1362.063063063063,1.3790477477477476,1.02472223388744,41.33882882882883,28.57099911591605,36.98,5.452915340832435,37,0.4838,0.23010991162609973,0.485,6.065291629353013,3.786536945310174,1.488326865610839,0.993854462100272,0.510025,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,114,27.3,0.157,0.4839999999999998,0.015174526188403226,0.017728937728937723,0.004588765069680082,1.5290243890446753,0.01634,0.05627128964138094,0.1040764331210191,-0.030392115429439957,5.7884637955051055,257,-0.15449608481803997,1.3445143375971378,7.216763129222994,4.686842334632116,12,2,12.2
Upper Bar BC,upperbarbc_SG,2022,2022-09-14,2022-08-25,3,10.6784052083,0.2955734945488184,32,1979.86,43.682222417999995,-110.7046437665,4836621.348362187,523805.9493783877,4.588540510159026,0.5701279963468117,0.8663072979306295,0.7765301805756214,0.8654425994835618,0.9502946353498796,0.9710344963093296,150,26,165,1.1,6.346153846153846,210400,1402.6666666666667,1.45145,1.5973626748534646,51.69450000000001,38.44206956528827,34.44,6.474943857608626,34,0.4062,0.29379216588379936,0.335,5.048509746226454,4.004655354620553,1.451377547505849,1.044995269780448,0.497314,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,73,25.2,0.1282,0.4619999999999999,0.015618734252107625,0.01833333333333333,0.004840250808109996,1.5741344187560458,0.013900000000000001,0.057662705232985736,0.10842433697347895,-0.02807113389485757,5.935761966163167,257,0.10436001532424286,1.849423453251556,7.246137595001589,3.4660483539817717,12,2,12.3
Upper Bar BC,upperbarbc_SG,2022,2022-09-14,2022-08-25,4,10.6784052083,0.2955734945488184,13,1981.39,43.683732948,-110.7045737565,4836789.130457658,523810.9948047453,4.529905924183394,0.5572943803106315,0.8725467259979143,0.7832363532900656,0.871971222320946,0.9519830038280476,0.9725400272049536,150,24,82,0.5466666666666666,3.4166666666666665,98405,656.0333333333333,0.7118966666666666,0.7904832835602881,24.097066666666667,19.59049114195923,34.62,5.506545270523664,34,0.4152,0.3061694875425061,0.33999999999999997,5.2088453573707945,3.457336465408951,1.3510002274172994,0.9415456334284624,0.481812,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,85,26.367346938775512,0.14,0.41263265306122426,0.01361525817580711,0.015649380804953553,0.004160981749695194,1.3708367894471163,0.01376,0.054355895462118733,0.09828571428571428,-0.027646376089720894,5.586031118792745,257,-0.585788662239446,1.2315879713589093,6.486226843672997,2.565718292524414,12,2,12.4
Upper Bar BC,upperbarbc_SG,2022,2022-10-04,2022-09-14,1,9.63900312525,0.2955734945488184,132.5,1978.66,43.6787324915,-110.705785771,4836233.424344001,523715.2774547262,5.737212268229257,0.5274349904234408,0.8337598623194578,0.7464046022364514,0.8324666876315442,0.942527279101443,0.9632537152324044,150,29.31666667,168,1.12,5.730528708842464,394007,2626.713333333333,2.097872,3.839750569509959,34.165600000000005,57.99720210572311,46.46,7.5083898651672945,47.5,1.0162,0.4844516782625782,0.98,2.5647437396950368,4.316950176701136,0.8180493885640661,1.2851358525988898,0.35437,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,159,39.8,0.657,0.3330000000000002,0.00773624075259356,0.008366834170854275,0.0021000326387425497,0.7766242780818722,0.017959999999999997,0.021807072033751047,0.02733637747336377,-0.05191279214846323,2.2046584079436604,277,0.1222176327242493,1.7475513156440867,7.873492467555169,4.886658114276544,12,2,12.1
Upper Bar BC,upperbarbc_SG,2022,2022-10-04,2022-09-14,2,9.63900312525,0.2955734945488184,108.5,1980,43.6797034185,-110.7076513375,4836340.725467591,523564.52252963017,1.0721637327812,0.510889410385717,0.7885993465795321,0.717990419960077,0.7902531464634588,0.9349109045103215,0.9528347582868584,111,26.05,74,0.6666666666666666,2.840690978886756,185360,1669.90990990991,1.9487999999999996,2.1151646201322363,34.279999999999994,32.56357521641811,47.32,8.350583506435893,48,1.0948,0.5978233989453161,1.06,3.789769384304156,3.970742152479232,1.1880367395212863,1.1434618992342196,0.520325,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,94,36.98,0.4838,0.5170000000000001,0.012327790657560355,0.013980530016224993,0.003414543657355882,1.240409108500673,0.03055,0.04083276894952985,0.06314592806945019,-0.05623700136627642,4.167789009095735,277,-0.39057649561441377,1.0475614136268099,7.4205309461229945,4.686842334632116,12,2,12.2
Upper Bar BC,upperbarbc_SG,2022,2022-10-04,2022-09-14,3,9.63900312525,0.2955734945488184,32,1979.86,43.682222417999995,-110.7046437665,4836621.348362187,523805.9493783877,4.588540510159026,0.5701279963468117,0.8663072979306295,0.7765301805756214,0.8654425994835618,0.9502946353498796,0.9710344963093296,150,25.61666667,121,0.8066666666666666,4.723487312332662,239345,1595.6333333333334,2.629209,2.2678610995476323,51.642799999999994,35.26065676371814,47.34,6.463745044476925,47,1.048,0.4776643856371568,0.94,5.2780046134539305,3.7651353021909433,1.6617258180210306,1.1283414697613203,0.567841,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,165,34.44,0.4062,0.6450000000000002,0.015906846226315396,0.01872822299651569,0.004494451365264343,1.603403359315525,0.03209,0.04738966078673516,0.07900049236829149,-0.05260201380616792,4.853050070772391,277,-0.2025242641114741,1.5546622061844972,7.375032277680361,3.4660483539817717,12,2,12.3
Upper Bar BC,upperbarbc_SG,2022,2022-10-04,2022-09-14,4,9.63900312525,0.2955734945488184,13,1981.39,43.683732948,-110.7045737565,4836789.130457658,523810.9948047453,4.529905924183394,0.5572943803106315,0.8725467259979143,0.7832363532900656,0.871971222320946,0.9519830038280476,0.9725400272049536,150,28.08333333,109,0.7266666666666667,3.881305638442885,298548,1990.32,2.296739,2.3701330821837447,43.94153333333333,32.56640465819416,47.08,7.4198850312893,45.5,1.0536,0.5784100656814616,0.9,4.7938953789110945,3.489578872222854,1.5380017324820527,1.0292058451306842,0.561935,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,82,34.62,0.4152,0.623,0.015370836632200647,0.017995378393991915,0.004336615453412607,1.5489575533609523,0.031920000000000004,0.04656039092886962,0.07687861271676301,-0.052970032513690035,4.766134639997799,277,-0.30561977313844824,1.3587447410184916,7.596055733116134,2.565718292524414,12,2,12.4
Upper Bar BC,upperbarbc_SG,2022,2022-11-01,2022-10-04,1,7.988274553714286,0.2955734945488184,132.5,1978.66,43.6787324915,-110.705785771,4836233.424344001,523715.2774547262,5.737212268229257,0.5274349904234408,0.8337598623194578,0.7464046022364514,0.8324666876315442,0.942527279101443,0.9632537152324044,150,25.16666667,112,0.7466666666666667,4.450331125238367,323106,2154.04,0.7354666666666667,1.799851667784328,13.234666666666667,26.39995160138872,51.68,6.4124878167525585,50.5,1.2744,0.49592692022523,1.125,1.0440470560274435,2.326849276850875,0.4000332309192353,0.7131701182316055,0.267517,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,168,46.46,1.0162,0.1864285714285714,0.0038028261475744024,0.004012668347580098,9.906826299048417e-4,0.3810066065402573,0.009221428571428571,0.008085903551293116,0.009074422920122584,0.5031619721735944,0.8118682759688189,305,-0.2788324571747983,1.4952230066030612,7.675105070074594,4.886658114276544,12,2,12.1
Upper Bar BC,upperbarbc_SG,2022,2022-11-01,2022-10-04,2,7.988274553714286,0.2955734945488184,108.5,1980,43.6797034185,-110.7076513375,4836340.725467591,523564.52252963017,1.0721637327812,0.510889410385717,0.7885993465795321,0.717990419960077,0.7902531464634588,0.9349109045103215,0.9528347582868584,111,28.28333333,118,1.063063063063063,4.172068356413915,399608,3600.072072072072,1.5911776061776062,3.226563450255355,30.452960102960105,40.027195428842894,55.16,7.391003908503242,55,1.5288,0.5979374071398634,1.4249999999999998,1.3008810074739976,2.622348749820804,0.5544671213743267,0.7559840176944899,0.321045,2.452634761181623,1.42739738670328,0,-6.907755278982137,0.24363923260073347,74,47.32,1.0948,0.27999999999999986,0.005475179064818393,0.005917159763313607,0.0014195680892820335,0.5490195250640983,0.015499999999999998,0.011925407705697829,0.014157837047862621,0.13166814738771862,1.199679888757199,305,0.07051723458047544,1.430805946261168,8.188711921982133,4.686842334632116,12,2,12.2
